summary,Adventure,Angst,Drama,Family,Friendship,Humor,Hurt_Comfort,Romance
"""Why do you care if he gets hurt?"" ""Because he means more to me than anyone or anything. Because he's so innocent, so young, and so amazing. Because he's my kid, my son, and I'll be darned if I ever let him get hurt because I'm going to protect him with everything I have.""",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yelena talks to Natasha. [Post-Black Widow. Yelena & Natasha.],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Following the events of Endgame, Clint is woken in the middle of the night by some blonde demanding to know where her sister is. Slight spoilers for Black Widow.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"While visiting with Natasha in the afterlife Tony finds a photo of two girls - one blonde and one with blue hair - and one of them has some features that look very familiar. When Natasha finds him looking at the photo, she decides to tell him something she's never told any of her friends before: she had a family before the Avengers.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"1: Hiding out with Clint inside the ceiling of the subway station in Budapest, Natasha shares some wise words from Melina. *Slight spoilers for Black Widow* 2: After a mission gone south, Natasha tells Clint about Yelena. *Slight spoilers for Hawkeye*",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"When The God Of Mischief (Loki) attempts to take over Midgard, the Avengers fight back. However it ends in Loki and one of the Avengers getting engaged and eventually all the Avengers agreeing to help Loki take over. What the hell happened?",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"It should have been a standard mission where Doom tried to take over the world and the Avengers swoop in and save the day, but like the weeds they are Hydra are just waiting in the wings to ruin everyone's day. Honestly, people should know by now, Tony Stark really doesn't like it when people touch what he considers his.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"After fighting Ultron the avengers must hide, Clint leads them to a farm that hides a secret This is a oneshot about a variant of Clint's farm scene",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
An accidental thievery on a mission leads to a secret rivalry between the Avengers. (Pure fluff fic!),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""In the end, when she finds him, it turns out he's been looking for her too."" *Spoilers for Black Widow* Clint delivers the letter Nat entrusted to him. And Yelena finds a new family.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Yelena rematerializes after the Blip and is startled to find that she's missed five years. Then news of the deaths of some Avengers spreads and Yelena realizes she's missed out on so much more.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"I felt I needed to post something with Black Widow in it, so here it is! Its crack though, so you have been warned.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"Natasha was done running. She had thought that she could run from her past and never look back, but that didn't seem to be possible anymore. A little something to celebrate the release of Black Widow! Please read and review!",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Drabble,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"The team may be back in the Tower, but their ordeal with the memory machine is not behind them. Delving into Steve's past has opened a lot of doors that he doesn't know how to shut, and his team won't let it go, and neither will Thaddeus Ross. Can he still be Captain America after they've seen him at his weakest? COMPLETE",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Clint and Natasha have a secret. One they have successfully kept for nearly ten years. Will they be exposed? takes place during Age of Ultron. basically an alternate version of the reveal of Clint's kids. Clintasha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Steve is small again. How will the Avenger's handle a pre-serum Captain?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"In this spoof of ""Hills Like White Elephants,"" a reporter who was disintegrated by Thanos interviews War Machine about the events of Avengers: Infinity War and Avengers: Endgame, but a certain event crucial to the story is never explicitly named...",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"A short oneshot which illustrates Loki's thoughts when he tells the dark elves where to go, in Thor: the Dark World.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"Avengers 4th of July one shot drabble...(y/n) lost her brother and Bucky is losing himself in his guilt, who saves who with their amazing grace. Come read and find out, Rated T to be safe but not really needed, bring extra tissues...you've been warned. See notes at beginning/end of the story.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"What is a holiday if you can't remember it? What if you can, but not how you're supposed to? The Soldier knows July fourth is special, but... But remembering why can be painfully difficult.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"For every year of her life they take, she takes twice the amount for herself and makes them pay with their blood. Of Black Widows who have no names and the trail of corpses they leave. Aka, feelings suck and Natasha does not know how to be human. Laura kisses her cheek with a loud, wet pop when she tries to explain why she does not deserve good things, Natasha is conflicted.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"After Carol snapped, the Avengers regroup at the Tower. Peter has decided to never again move from the comfortable position he's found on the couch completely surrounded by his favorite people. Although he might not have a choice when Mr. Stark and company find out that Peter and the others weren't just gone for 5 years.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fluffy Drabble,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bruce isn't sure about his place after the Battle of New York. He never thought this is how he would end up figuring it out.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I'm consolidating my one-shots of the Avenger/Thor persuasion that have to do with Loki into one fic. They will be funny ones, dramatic angsty ones (though probably more of the dramatic angsty ones), and the like.",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
IC Phase One. Steve Rogers faces a specter of the past. The Thunderbolts get a new Agent. Scott Lang witnesses a bizarre growth spurt. And the chessmasters make their moves. Crossover with X-Men and Micronauts.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"""You talk with Spider-Man regularly?"" MJ offered, and Peter shrugged. ""By superhero standards, sure."" A smirk slid onto MJ's lips. ""Then you could arrange for him and Flash to meet up, right?"" (A Spideyflash sequel to There's a Fine, Fine Line. Let the identity shenanigans, italicized ""oh,"" and Flash appreciation commence!)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yes, the Avengers thought. Loki Laufeyson was very strange.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"There are a lot of things that relieve stress. Some people have a nice relaxing bath, others sit down and watch a movie. The Avengers? They do Just Dance in the gym. Basically just some Avengers family fluff to make me feel better because it's 2021 and I'm still in denial that Endgame happened",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Not based on a true story. I get a surprise visit from the male portion of the avengers cast.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Even when everything is quiet, Tony's mind is loud. Tony-centric, Irondad & Spiderson. Oneshot. TRIGGER WARNING - implied past child abuse and trauma. DO NOT SHIP TONY AND PETER.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
What's a girl to do when an old friend comes to town to rub her success in her face? Enlist a fake boyfriend. Good thing Sarah knows Bucky's available. [Post-TFATWS. Bucky/Sarah Sam.],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Peter wets his lips, looking away from Tony as if trying to delay the answer. His leg bounces. He exhales stiffly. His nails dig into his knee before he finally asks, voice neutral yet flat, ""How much do you know about my parents?"" AKA: Peter's biological mom reaches out. This isn't a good thing. (No Smut, Gen) (Series of One-shots)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
It's been a long day and - against all the rules of the universe Loki knows - it just refuses to end. One-shot.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"Pretty much what the title says. Post Avengers story, but with more whump!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"""We don't want to get distracted by looking back; we need to move forward."" Valerie Jarrett",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"It's finally graduation night, but Peter is called away to stop a human trafficking deal before graduation starts. His friends and family, however, are willing to do whatever it takes to make sure he's able to attend graduation anyway. Cue the shenanigans. (AU where Peter's identity was NOT revealed / AU where Betty Brant knows Peter is Spiderman Because Plot)",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Bucky always followed Steve. Through damn thick and thin. Without him, how will he sort his own mind?",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
The night Stark's bomb entered the Maximoff's home and changed their lives forever.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"For the hundredth time Natasha pushes herself to far and end up crashing to the floor. Not giving anyone a choice Maria sends the redhead to house arrest and orders Wanda to keep an eye on her to make sure she doesn't do anything stupid. And one thing leads to another… and Wanda falls… hard… again… Hm…maybe it is something with this warm, family loving Nat",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
The Time Variance Authority has arrested many Loki Variants. The General Mills Incident of 2012 is one of the TVA's more ridiculous cases.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
The Owen Wilson WOW fic nobody asked for.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"10 drabbles and a one shot describing 11 ways for Peter to call Tony 'Dad'. (Irondad, Spiderson) [WARNINGS! Major Character Deaths!] Now complete! Edited Feb. 21, 2022",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Steve sighed in annoyance. Seriously? He'd picked this bank because it was out of the way, and not a big chain that was likely to have tons of cameras or security. Guess that's a pretty good reason for a robber to choose it too..",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"After the Insight data dump, Natalia came to appreciate Clint's patience with bringing Soviet-era assassins in from the cold. Post-CA:TWS",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"""Remember sometimes just the rush of having a crush is a temptation, even if it is inappropriate, but beware of playing with fire, you will get burned."" - Joseph J. Ellis or Natasha knew she was playing with fire, but there was no way on this earth that she wasn't going to watch Maria walk back across the deck towards her.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thor shares a story with his fellow Avengers that solves a decades old mystery. Inspired by the Loki show. Oneshot Drabble.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"SPOILERS for Loki (kind of, there's not really anything in here that wasn't already in the trailers) With Loki joining the TVA and Rogers having returned the time stones, there is only one thing left to do - erase the branched time line. And with it, his brother.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Lucile Anissa Potts legally did not exist, a figment of her families imagination brought on by the stress of the still born birth of one Virginia 'Pepper' Potts. Instead you have Lucy-Anne Potts, the distant third-removed cousin and Pepper Potts' new assistant.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"Peter Parker. Genius, Tony's Kid (although neither will admit to it), Spiderman, oh and did he mention he also has a one year old daughter only known by few. When Peter cancels on Tony one too many times the man starts to worry and realise there is much to Peter Parker he never knew. Also on AO3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drabble about abs,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Loki has collapsed on Peter Parker's doorstep. This does not look to be pleasant, but our resident Spidey might just be able to handle it.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
One-shot story. Crack fic. A different version of Thanos's defeat.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"Wanda Maximoff wanted to make Stark destroy the Avengers. He was the best weapon she had available to do that. When she first saw Ultron, she thought she'd succeeded. And then she looked into his mind, and knew that this wasn't what she'd wanted. (An Avengers: Age of Ultron AU.)",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
*Rewrite*! The Avengers stumble across a young girl who turns out to be more than what meets the eye. Did they get themselves into more than they can handle? Or did she finally find the family she had been wanting for as long as she could remember? Starts before Captain America:The Winter Soldier and ends with Avengers: Endgame.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"It's been a while and Steve is just hoping that someone, anyone, will remember that he has an actual name! This piece of fluff popped into mind and I just wanted to write it out! One-Shot!",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Post-Endgame AU. The Snap brought everyone back. Well, almost everyone. In which the new girl makes waffles for breakfast. Hinted at Bucky/OC. Be sure to check out The Retreat for more MCAU stories.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"Bucky remembered when he'd first started drafting in Steve's journal, there had been one name he couldn't write down. It was shameful, yes. But he couldn't. Bucky couldn't document what could never be stricken, never be removed, never be undone. He'd never forget, though. (Veritas. Latin. ""Truth."" The truth is that there is one name Bucky can never cross off his list.)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"One shot: Morgan Stark knows that the kisses her dad gives her makes everything feel better and so with Tony laid up in hospital with a missing arm, Morgan collects kisses to make him everything better. Rated T for safety",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
