,Summary,Adventure,Angst,Drama,Family,Friendship,Humor,Hurt_Comfort,Romance
1384,It takes a special heart to befriend a man cursed to be a sociopath. An interpretation of 'Beauty and the Beast' Rating may change in later chapters **Please do not redistribute my works to other sites such as goodreads or ebookstree without my express permission**,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,"After an emotionally draining night, all it takes is one snotty comment from Sally before John snaps and gives her a piece of his mind. Johnlock slash.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1386,"'She baffled him. Confused him to no end. He didn't understand. And that was very new.He couldn't stand it.' A story about Irene and Sherlock, how they felt about eachother, and how and why Sherlock rescued her. Rated T possibly for later chapters.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1387,"A one-shot in the Heritage Series: What if John's father, having kicked him out when he was 18, is now the Earl and feeling ... vindictive?",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1388,"""A man strides purposefully out of the smoke and gloom that have filled the London night, an umbrella swinging from his hand like an odd walking stick."" He's the most dangerous man you'll ever meet, and now Moriarty has just tried to kill his little brother.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1389,"In the aftermath of the Reichenbach Falls, Sherlock struggles to regain what he had lost and take out the one man left in Moriarty's web. Sebastian Moran. I am horrible at summaries and desperately hope someone can come up with something better",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1390,"Sherlock is abused as a child by Father Holmes. This is a story about The Problem, and why Mycroft hates being wrong. Angst, Sherlock whump, rated for violence.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1391,John really needed to stop helping Sherlock with his experiments. Especially if said experiment involved him and Sherlock being handcuffed together with no key to unlock them. Sherlock/John,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1392,"'""You know I don't like storms, John. They unsettle me,"" Sherlock sleepily stated into John's neck.' Slash JW/SH fluffy fic.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1393,"Sherlock didn't want, or need, Mycroft watching over his shoulder at all times, but sometimes having the British Government as a big brother, had it's advantages. Hint of Mycroft/Lestrade",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1394,"At Christmas at the Holmes's, John meets Victor Trevor, Sherlock's ex. This was meant to be comedic. Instead, it turned deep and difficult and dark. I think it works.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1395,"A debt he owed her, a debt she owed him, a dark past that lead them to this outcome: these things bound Sherlock Holmes and Ginevra Lorraine together. Despite years apart, they couldn't stay out of each other's way for long. She was sinking deeper into a homicidal madness; he grew violently bored with every dull case. Can they save each other from havoc and darkness? COMPLETE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1396,"As Sherlock Holmes and John Watson deal with a psychotic murderer who leaves behind decapitated corpses almost entirely drained of blood, John realized that his feelings for Sherlock went beyond the realm of friendship. Johnlock.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1397,Lestrade helps Sherlock home after the events in Belgravia. And gets a little leverage along the way.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1398,"Before John Watson, before Jim Moriarty, before the game was ever on, Sherlock Holmes faced the biggest challenge he ever would: becoming a father. Prequel to The Family Business.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1399,Sherlock/John. John thinks his privacy is intruded by Sherlock when he caught the detective using his password-protected laptop.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1400,"Fill for a prompt: John suffers significant injuries following the events of The Great Game, causing changes for both him and Sherlock.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1401,"When Mycroft swore to look after his brother he never thought that perhaps one day he wouldn't have to do it alone. A story of brotherhood, friendship, hope, jealousy and the changing of the winds.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1402,"Written for prompt. Mycroft planned the meeting of his brother and Watson, because it takes a particular type of person to cope with Sherlock Holmes.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1403,A short narrative regarding Sherlock Holmes's encounter with a drunken spitfire who mistakes 221 Baker Street as her own flat.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1404,"""You know,"" she said leaning back against her chair as he stood to tower over her, ""I absolutely know you can talk in English. You certainly understand it. So why do you insist on talking to me in French when I don't understand half of what you are saying?"" AU.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1405,"On John Watson's sixth birthday, his mum gave him a flat wooden box to hold his wish stones.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1406,"John Watson: ex-army doctor, and modern-day fairy. Sherlock Holmes: consulting detective, and a self-proclaimed sociopath. A match made in heaven, obviously. The chronicles of the fairy and his detective as they solve crimes in a London that is fast approaching the emergence of fairies from myth to reality, and maybe fall in love along the way. AU, Johnlock , T for language only.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1407,"He kisses her three times, each different from the one before. Sherlock/Molly, post-The Reichenbach Fall.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1408,"""You haven't said what you wanted to say."" Well yes, some things take you by surprise, and you're not quite prepared for them. Like when your best friend jumps off a building in front of you. While John is left grieving, Sherlock is off on a mad chase around the world to solve the Final Problem Jim left him. Mind games, riddles, ciphers. Post-Reichenbach epic, mystery, Johnlock.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1409,"In the aftermath of a huge family secret being revealed, John has to rethink things-and what better way than by asking his father? (10 chapters, part 3 of the Mistaken Identities series)",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1410,"Set after the Season 3A finale, Henry and Emma are happy in the new life Regina gave them before destroying Pan's curse, sending all Storybrooke's residents back to the Enchanted Forest. Everything is fine until the night Henry begins dreaming about a brown eyed woman. Who is she? Is she real? Henry intends to find out. ***Eventual SwanQueen***",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1411,"It turns out the excuse of gathering firewood is less than helpful when a certain prince observed the kiss itself. [Captain Swan and Davey Jones, based off the 3.05 sneak peek]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1412,"Gold/OC - Darkness calls to darkness, and so the Pied Piper, a Siren, a dark creature, true love of the Dark One, finds herself working to balance the newly emerged Dark Swan and fending off traps and tricks by Hades. But while Mr. Gold works to gain more power, Piper must work on keeping others from discovering their new weakness: their unborn child. Fifth in the Bedtime Stories.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1413,"Emma Swan is a reclusive radio show host who offers love advice late at night to callers. Regina Mills is a one-time caller, convinced she won't get answers by calling, despite her friend's insistence. After a ""could've gone better"" first call, Regina becomes determined to find why Emma is so secretive.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1414,Snow wants to have some old-fashioned 'girl talk' with Emma (who has dragged Regina in via proximity and a desire not to suffer alone) and the conversation ends up more girl focused than mommy dearest expected. (vaguely tweaked) 3B AU,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1415,Regina temporarily assumes Hook's appearance to kiss Emma and convince her wicked sister that Emma has lost her powers.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1416,"AU 1st season. Once a curse shattered families, lives,hearts. Now the Gold family must break it, though some of them don't even know they're related, or remember who they are, or have magic.But what magic broke, magic can restore. A story of family, love,redemption. Belle/ Gold, Emma/Baelfire",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1417,"AU. Waitress Belle French gazes out of the window towards the law offices over the way, wondering if their charismatic new arrival, the mysterious Mr Gold, will ever step into the little café where she works… Rumbelle with a side of Red Cricket, and many cameos from other key players. [Complete]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1418,"""Emma never fell asleep; she didn't dare. It was too risky, too temtping to stay when she wanted nothing more than to wake up right here in Regina's arms, legs twisted together like vines."" Sequel to 'Gray Areas' and 'Stumbling'. Swan Queen.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,CS AU. Emma unwittingly finds herself paired with Killian Jones for drama class. Written for CS Fluff Month on Tumblr. One-shot.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1420,Unapologetic Captain Swan Holiday Fluff- Hook really likes Candy Canes. Emma really likes to watch him eat Candy Canes.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1421,Post Storybrooke. Emma attends her first ball as princess and sneaks away when it all becomes too overwhelming. What she doesn't anticipate is to find a pirate in her bed.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1422,"Princess Emma likes to sneak away and hide in the palace gardens during balls. Tonight, for the first time, someone follows her out there - a certain Lieutenant Jones. [Lieutenant Duckling AU, very fluffy.]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1423,What would happen if there wasn't a curse and the roles had been reversed? An AU story that tries to answer that very question.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1424,Regina was a successful business woman. She had reached everything she could as a professional. But her personal life was always in the background. So one day she made the decision to start a family and that brought someone in a rather unexpected way into her life. AU. SwanQueen.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1425,"Zelena's messing about with time travel accidentally brings past versions of Emma and Killian to Storybrooke, forcing them to confront how they have changed and how they see themselves in the present.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1426,"Emma puts her life in danger yet again, this time it's by ignoring the fact that she's ill. David and Mary Margret have got to try and get their stubborn daughter well, but will she let them? And what will she do when a villain attacks her family while she's ill? Will she be able to help or just hinder? Charming family, Mama!Snow, Daddy!Charming. *Mentions of child abuse*",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1427,"40 weeks is ten months not nine... They have it all wrong.Emma spends every Wednesday night at the Mills Manor, and has made a little discovery after one Wild Wonderful day. SwanQueen nearly from the start. definitely from the first chapter. Disclaimer: I do not Own OUAT and do not do this for profit just for fun. Magic/curse/Robin/Hook/ and none of it will affect the pairing.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1428,"AU. There was no curse, and Emma grew up as a princess in the Enchanted Forest. What would happen if the events of Killian's childhood occurred at the same time? Based off of the fan theory of what happened to Killian after his father abandoned him. Written for CSSS.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1429,"AU Emma, Belle, and Aurora are agents called upon to go undercover to infiltrate and take down Regina and her two henchwomen, Ruby and Mulan... Their undercover mission causes them to fall just a bit too deep …. AN: Reviews welcome",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1430,The Wicked Witch tortures Killian for information using Emma's face. It breaks him. Captain Swan angst.,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1431,"Just days prior to Emma's return to Storybrooke, a child appears at her mother's loft. She finds this homecoming a little more than she bargained for. Emma is met with a sparking glimpse of her future that ignites every fear from her past. Can she move on from what New York had to offer, and move toward a life that gives her everything a lost girl dreamt of? (Set in 3b)",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1432,"The story starts with Regina (12 years old) living at the royal castle, with her mother, who was hired two years ago, as a house keeper, to the family and ever since arriving at the castle, Regina and Emma (10 years old) have been inseparable. A deep friendship, that becomes more in later years. AU. Swan Queen. Fluff.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1433,"Regina and Emma were high school and college sweethearts till a fiasco broke them apart. 6 years later Regina's back in town determined to win the love of her life back and explain what happened. Meanwhile, Emma's engaged and planning to start a family with someone else.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1434,"Emma's awake, but recovering from her stabbing. Everyone has to come to terms with the consequences. Meanwhile, she's trying to figure out why no one will tell her who woke her up. There's also the little matter of why she's been sent to recuperate at Regina's house and not her own apartment or the loft. Good thing she has nothing but time. Part 3 of the Hero's Way.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1435,"*COMPLETE* A spell reverts Emma and Hook back to their innocent, youthful selves. When Emma has no memory of being a mother, and Hook doesn't recall ever going to Neverland, can Henry still be saved? Captain Swan/Lieutenant Duckling story in 3 parts.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1436,What if Snow White hadn't gone into labor before she could go through the wardrobe? What if she found Pinocchio on the other side? What if she went through and was able to help Emma? What would have happened if Snow White was there for her daughter?,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1437,"Killian is over 300 years old when his soul mark appears. ""What are you boys playing?"" are not Emma Swan's first words to him. Emma is born with the words ""Thank you"" tattooed on her body. Couldn't her soulmate have said something a little less generic?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
